PARTIDO_CI,ID_ENTIDAD,ID_DISTRITO_FEDERAL,CANDIDATURA_PROPIETARIA,CANDIDATURA_SUPLENTE
PAN,17,001,Ángel García Yáñez,Elíasib Polanco Saldívar
PRI,17,001,Ángel García Yáñez,Elíasib Polanco Saldívar
PRD,17,001,Ángel García Yáñez,Elíasib Polanco Saldívar
PVEM,17,001,Víctor Aureliano Mercado Salgado,Carlo De Fernex Labardini
PT,17,001,Víctor Aureliano Mercado Salgado,Carlo De Fernex Labardini
MC,17,001,Diana Aurea Recio Téllez,Martha Mayela Alemán Olvera
MORENA,17,001,Víctor Aureliano Mercado Salgado,Carlo De Fernex Labardini
PAN-PRI-PRD,17,001,Ángel García Yáñez,Elíasib Polanco Saldívar
PAN-PRI,17,001,Ángel García Yáñez,Elíasib Polanco Saldívar
PAN-PRD,17,001,Ángel García Yáñez,Elíasib Polanco Saldívar
PRI-PRD,17,001,Ángel García Yáñez,Elíasib Polanco Saldívar
PVEM_PT_MORENA,17,001,Víctor Aureliano Mercado Salgado,Carlo De Fernex Labardini
PVEM_PT,17,001,Víctor Aureliano Mercado Salgado,Carlo De Fernex Labardini
PVEM_MORENA,17,001,Víctor Aureliano Mercado Salgado,Carlo De Fernex Labardini
PT_MORENA,17,001,Víctor Aureliano Mercado Salgado,Carlo De Fernex Labardini
PAN,17,002,Ángel García Yáñez,Elíasib Polanco Saldívar
PRI,17,002,Ángel García Yáñez,Elíasib Polanco Saldívar
PRD,17,002,Ángel García Yáñez,Elíasib Polanco Saldívar
PVEM,17,002,Víctor Aureliano Mercado Salgado,Carlo De Fernex Labardini
PT,17,002,Víctor Aureliano Mercado Salgado,Carlo De Fernex Labardini
MC,17,002,Diana Aurea Recio Téllez,Martha Mayela Alemán Olvera
MORENA,17,002,Víctor Aureliano Mercado Salgado,Carlo De Fernex Labardini
PAN-PRI-PRD,17,002,Ángel García Yáñez,Elíasib Polanco Saldívar
PAN-PRI,17,002,Ángel García Yáñez,Elíasib Polanco Saldívar
PAN-PRD,17,002,Ángel García Yáñez,Elíasib Polanco Saldívar
PRI-PRD,17,002,Ángel García Yáñez,Elíasib Polanco Saldívar
PVEM_PT_MORENA,17,002,Víctor Aureliano Mercado Salgado,Carlo De Fernex Labardini
PVEM_PT,17,002,Víctor Aureliano Mercado Salgado,Carlo De Fernex Labardini
PVEM_MORENA,17,002,Víctor Aureliano Mercado Salgado,Carlo De Fernex Labardini
PT_MORENA,17,002,Víctor Aureliano Mercado Salgado,Carlo De Fernex Labardini
PAN,17,003,Ángel García Yáñez,Elíasib Polanco Saldívar
PRI,17,003,Ángel García Yáñez,Elíasib Polanco Saldívar
PRD,17,003,Ángel García Yáñez,Elíasib Polanco Saldívar
PVEM,17,003,Víctor Aureliano Mercado Salgado,Carlo De Fernex Labardini
PT,17,003,Víctor Aureliano Mercado Salgado,Carlo De Fernex Labardini
MC,17,003,Diana Aurea Recio Téllez,Martha Mayela Alemán Olvera
MORENA,17,003,Víctor Aureliano Mercado Salgado,Carlo De Fernex Labardini
PAN-PRI-PRD,17,003,Ángel García Yáñez,Elíasib Polanco Saldívar
PAN-PRI,17,003,Ángel García Yáñez,Elíasib Polanco Saldívar
PAN-PRD,17,003,Ángel García Yáñez,Elíasib Polanco Saldívar
PRI-PRD,17,003,Ángel García Yáñez,Elíasib Polanco Saldívar
PVEM_PT_MORENA,17,003,Víctor Aureliano Mercado Salgado,Carlo De Fernex Labardini
PVEM_PT,17,003,Víctor Aureliano Mercado Salgado,Carlo De Fernex Labardini
PVEM_MORENA,17,003,Víctor Aureliano Mercado Salgado,Carlo De Fernex Labardini
PT_MORENA,17,003,Víctor Aureliano Mercado Salgado,Carlo De Fernex Labardini
PAN,17,004,Ángel García Yáñez,Elíasib Polanco Saldívar
PRI,17,004,Ángel García Yáñez,Elíasib Polanco Saldívar
PRD,17,004,Ángel García Yáñez,Elíasib Polanco Saldívar
PVEM,17,004,Víctor Aureliano Mercado Salgado,Carlo De Fernex Labardini
PT,17,004,Víctor Aureliano Mercado Salgado,Carlo De Fernex Labardini
MC,17,004,Diana Aurea Recio Téllez,Martha Mayela Alemán Olvera
MORENA,17,004,Víctor Aureliano Mercado Salgado,Carlo De Fernex Labardini
PAN-PRI-PRD,17,004,Ángel García Yáñez,Elíasib Polanco Saldívar
PAN-PRI,17,004,Ángel García Yáñez,Elíasib Polanco Saldívar
PAN-PRD,17,004,Ángel García Yáñez,Elíasib Polanco Saldívar
PRI-PRD,17,004,Ángel García Yáñez,Elíasib Polanco Saldívar
PVEM_PT_MORENA,17,004,Víctor Aureliano Mercado Salgado,Carlo De Fernex Labardini
PVEM_PT,17,004,Víctor Aureliano Mercado Salgado,Carlo De Fernex Labardini
PVEM_MORENA,17,004,Víctor Aureliano Mercado Salgado,Carlo De Fernex Labardini
PT_MORENA,17,004,Víctor Aureliano Mercado Salgado,Carlo De Fernex Labardini
PAN,17,005,Ángel García Yáñez,Elíasib Polanco Saldívar
PRI,17,005,Ángel García Yáñez,Elíasib Polanco Saldívar
PRD,17,005,Ángel García Yáñez,Elíasib Polanco Saldívar
PVEM,17,005,Víctor Aureliano Mercado Salgado,Carlo De Fernex Labardini
PT,17,005,Víctor Aureliano Mercado Salgado,Carlo De Fernex Labardini
MC,17,005,Diana Aurea Recio Téllez,Martha Mayela Alemán Olvera
MORENA,17,005,Víctor Aureliano Mercado Salgado,Carlo De Fernex Labardini
PAN-PRI-PRD,17,005,Ángel García Yáñez,Elíasib Polanco Saldívar
PAN-PRI,17,005,Ángel García Yáñez,Elíasib Polanco Saldívar
PAN-PRD,17,005,Ángel García Yáñez,Elíasib Polanco Saldívar
PRI-PRD,17,005,Ángel García Yáñez,Elíasib Polanco Saldívar
PVEM_PT_MORENA,17,005,Víctor Aureliano Mercado Salgado,Carlo De Fernex Labardini
PVEM_PT,17,005,Víctor Aureliano Mercado Salgado,Carlo De Fernex Labardini
PVEM_MORENA,17,005,Víctor Aureliano Mercado Salgado,Carlo De Fernex Labardini
PT_MORENA,17,005,Víctor Aureliano Mercado Salgado,Carlo De Fernex Labardini
PAN,18,001,Ivideliza Reyes Hernández,Ana Yusara Ramírez Salazar
PRI,18,001,Ivideliza Reyes Hernández,Ana Yusara Ramírez Salazar
PRD,18,001,Ivideliza Reyes Hernández,Ana Yusara Ramírez Salazar
PVEM,18,001,Jasmine María Bugarín,Ángelica Montes Rentería
PT,18,001,Jasmine María Bugarín,Ángelica Montes Rentería
MC,18,001,Ignacio Flores Medina,Carlos Alberto Flores Santos
MORENA,18,001,Jasmine María Bugarín,Ángelica Montes Rentería
PAN-PRI-PRD,18,001,Ivideliza Reyes Hernández,Ana Yusara Ramírez Salazar
PAN-PRI,18,001,Ivideliza Reyes Hernández,Ana Yusara Ramírez Salazar
PAN-PRD,18,001,Ivideliza Reyes Hernández,Ana Yusara Ramírez Salazar
PRI-PRD,18,001,Ivideliza Reyes Hernández,Ana Yusara Ramírez Salazar
PVEM_PT_MORENA,18,001,Jasmine María Bugarín,Ángelica Montes Rentería
PVEM_PT,18,001,Jasmine María Bugarín,Ángelica Montes Rentería
PVEM_MORENA,18,001,Jasmine María Bugarín,Ángelica Montes Rentería
PT_MORENA,18,001,Jasmine María Bugarín,Ángelica Montes Rentería
PAN,18,002,Ivideliza Reyes Hernández,Ana Yusara Ramírez Salazar
PRI,18,002,Ivideliza Reyes Hernández,Ana Yusara Ramírez Salazar
PRD,18,002,Ivideliza Reyes Hernández,Ana Yusara Ramírez Salazar
PVEM,18,002,Jasmine María Bugarín,Ángelica Montes Rentería
PT,18,002,Jasmine María Bugarín,Ángelica Montes Rentería
MC,18,002,Ignacio Flores Medina,Carlos Alberto Flores Santos
MORENA,18,002,Jasmine María Bugarín,Ángelica Montes Rentería
PAN-PRI-PRD,18,002,Ivideliza Reyes Hernández,Ana Yusara Ramírez Salazar
PAN-PRI,18,002,Ivideliza Reyes Hernández,Ana Yusara Ramírez Salazar
PAN-PRD,18,002,Ivideliza Reyes Hernández,Ana Yusara Ramírez Salazar
PRI-PRD,18,002,Ivideliza Reyes Hernández,Ana Yusara Ramírez Salazar
PVEM_PT_MORENA,18,002,Jasmine María Bugarín,Ángelica Montes Rentería
PVEM_PT,18,002,Jasmine María Bugarín,Ángelica Montes Rentería
PVEM_MORENA,18,002,Jasmine María Bugarín,Ángelica Montes Rentería
PT_MORENA,18,002,Jasmine María Bugarín,Ángelica Montes Rentería
PAN,18,003,Ivideliza Reyes Hernández,Ana Yusara Ramírez Salazar
PRI,18,003,Ivideliza Reyes Hernández,Ana Yusara Ramírez Salazar
PRD,18,003,Ivideliza Reyes Hernández,Ana Yusara Ramírez Salazar
PVEM,18,003,Jasmine María Bugarín,Ángelica Montes Rentería
PT,18,003,Jasmine María Bugarín,Ángelica Montes Rentería
MC,18,003,Ignacio Flores Medina,Carlos Alberto Flores Santos
MORENA,18,003,Jasmine María Bugarín,Ángelica Montes Rentería
PAN-PRI-PRD,18,003,Ivideliza Reyes Hernández,Ana Yusara Ramírez Salazar
PAN-PRI,18,003,Ivideliza Reyes Hernández,Ana Yusara Ramírez Salazar
PAN-PRD,18,003,Ivideliza Reyes Hernández,Ana Yusara Ramírez Salazar
PRI-PRD,18,003,Ivideliza Reyes Hernández,Ana Yusara Ramírez Salazar
PVEM_PT_MORENA,18,003,Jasmine María Bugarín,Ángelica Montes Rentería
PVEM_PT,18,003,Jasmine María Bugarín,Ángelica Montes Rentería
PVEM_MORENA,18,003,Jasmine María Bugarín,Ángelica Montes Rentería
PT_MORENA,18,003,Jasmine María Bugarín,Ángelica Montes Rentería
PAN,19,001,Karina Marlen Barrón Perales,Ivón Alejandra Alvarado Martínez
PRI,19,001,Karina Marlen Barrón Perales,Ivón Alejandra Alvarado Martínez
PRD,19,001,Karina Marlen Barrón Perales,Ivón Alejandra Alvarado Martínez
PVEM,19,001,Waldo Fernández González,Carlos Humberto Suárez Flores
PT,19,001,Waldo Fernández González,Carlos Humberto Suárez Flores
MC,19,001,Luis Donaldo Colosio Riojas,Tabita Ortiz Hernández
MORENA,19,001,Waldo Fernández González,Carlos Humberto Suárez Flores
PAN-PRI-PRD,19,001,Karina Marlen Barrón Perales,Ivón Alejandra Alvarado Martínez
PAN-PRI,19,001,Karina Marlen Barrón Perales,Ivón Alejandra Alvarado Martínez
